timestamp,est_pos_x,est_pos_y,est_pos_z,est_vel_x,est_vel_y,est_vel_z,est_q_w,est_q_x,est_q_y,est_q_z,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,true_q_w,true_q_x,true_q_y,true_q_z,pos_error,vel_error,att_error
91.19,4.30291e+06,597142,4.66121e+06,-377.057,-267.688,362.106,-0.131766,0.0675469,0.166756,-0.974817,4.31961e+06,606398,4.64466e+06,-41.5215,-11.0935,26.7548,1,0,0,0,25270.9,539.338,2.87729
91.29,4.30287e+06,597115,4.66125e+06,-376.481,-267.844,363.843,-0.126851,0.0688302,0.166624,-0.975401,4.3196e+06,606396,4.64466e+06,-41.5922,-10.9325,26.7587,1,0,0,0,25324.5,540.166,2.88721
91.39,4.30283e+06,597089,4.66129e+06,-375.936,-268.004,365.545,-0.121849,0.0700629,0.166502,-0.975972,4.3196e+06,606395,4.64466e+06,-41.6614,-10.7712,26.7624,1,0,0,0,25378.2,541.001,2.89729
91.49,4.30279e+06,597062,4.66132e+06,-377.705,-268.486,364.742,-0.117151,0.0713192,0.166349,-0.976482,4.31959e+06,606394,4.64467e+06,-41.729,-10.6095,26.766,1,0,0,0,25431.9,541.856,2.90675
91.59,4.30276e+06,597035,4.66136e+06,-377.443,-268.686,366.139,-0.111988,0.0725148,0.166244,-0.977018,4.31959e+06,606393,4.64467e+06,-41.7952,-10.4476,26.7694,1,0,0,0,25485.8,542.695,2.91715
91.69,4.30272e+06,597008,4.6614e+06,-377.728,-268.963,366.943,-0.10691,0.0736651,0.166103,-0.977524,4.31958e+06,606392,4.64467e+06,-41.8597,-10.2852,26.7727,1,0,0,0,25539.7,543.542,2.92736
91.79,4.30268e+06,596981,4.66143e+06,-378.921,-269.365,366.765,-0.102303,0.0748974,0.165895,-0.977959,4.31958e+06,606391,4.64467e+06,-41.9228,-10.1226,26.7759,1,0,0,0,25593.7,544.396,2.93663
91.89,4.30264e+06,596954,4.66147e+06,-379.302,-269.657,367.465,-0.0969305,0.0760217,0.165754,-0.978443,4.31958e+06,606390,4.64468e+06,-41.9843,-9.95963,26.7789,1,0,0,0,25647.8,545.246,2.94743
91.99,4.30261e+06,596927,4.66151e+06,-380.356,-270.04,367.44,-0.0923859,0.0772595,0.165547,-0.978821,4.31957e+06,606389,4.64468e+06,-42.0442,-9.79635,26.7818,1,0,0,0,25702,546.104,2.95656
92.09,4.30257e+06,596900,4.66154e+06,-381.206,-270.393,367.638,-0.0871707,0.080102,0.164442,-0.979257,4.31957e+06,606388,4.64468e+06,-42.1027,-9.63275,26.7845,1,0,0,0,25756.2,546.962,2.96703
92.19,4.30253e+06,596873,4.66158e+06,-381.715,-270.7,368.205,-0.082269,0.0812101,0.164208,-0.979629,4.31956e+06,606387,4.64468e+06,-42.1595,-9.46884,26.7871,1,0,0,0,25810.6,547.819,2.97687
92.29,4.30249e+06,596846,4.66162e+06,-381.648,-270.927,369.395,-0.0773633,0.0823116,0.16396,-0.979978,4.31956e+06,606386,4.64469e+06,-42.2148,-9.30463,26.7896,1,0,0,0,25865,548.671,2.98671
92.39,4.30245e+06,596819,4.66166e+06,-382.046,-271.218,370.084,-0.0724524,0.0833937,0.163704,-0.980305,4.31955e+06,606385,4.64469e+06,-42.2686,-9.14012,26.7919,1,0,0,0,25919.6,549.53,2.99656
92.49,4.30242e+06,596792,4.66169e+06,-382.398,-271.504,370.822,-0.0674769,0.0844494,0.163452,-0.980611,4.31955e+06,606385,4.64469e+06,-42.3208,-8.9753,26.7942,1,0,0,0,25974.2,550.389,3.00654
92.59,4.30238e+06,596765,4.66173e+06,-383.877,-271.945,370.339,-0.0627918,0.0855363,0.163133,-0.980881,4.31955e+06,606384,4.64469e+06,-42.3715,-8.8102,26.7962,1,0,0,0,26028.9,551.26,3.01593
92.69,4.30234e+06,596737,4.66177e+06,-385.231,-272.369,369.992,-0.0581103,0.0866205,0.162814,-0.981128,4.31954e+06,606383,4.6447e+06,-42.4206,-8.6448,26.7982,1,0,0,0,26083.6,552.134,3.02531
92.79,4.3023e+06,596710,4.6618e+06,-386.035,-272.718,370.241,-0.053195,0.0876594,0.162537,-0.98136,4.31954e+06,606382,4.6447e+06,-42.4681,-8.47912,26.8,1,0,0,0,26138.5,553.003,3.03515
92.89,4.30226e+06,596683,4.66184e+06,-386.679,-273.046,370.663,-0.0480852,0.0886433,0.16223,-0.981586,4.31953e+06,606381,4.6447e+06,-42.5141,-8.31316,26.8017,1,0,0,0,26193.5,553.871,3.04539
92.99,4.30222e+06,596656,4.66188e+06,-386.646,-273.286,371.811,-0.0417771,0.0894116,0.162013,-0.981841,4.31953e+06,606380,4.64471e+06,-42.5585,-8.14692,26.8033,1,0,0,0,26248.5,554.73,3.05801
93.09,4.30218e+06,596628,4.66192e+06,-387.5,-273.641,372.007,-0.0366424,0.0914432,0.161145,-0.982002,4.31953e+06,606379,4.64471e+06,-42.6013,-7.9804,26.8048,1,0,0,0,26303.6,555.603,3.06829
93.19,4.30215e+06,596601,4.66195e+06,-386.204,-273.699,374.533,-0.031699,0.0923873,0.160797,-0.982143,4.31952e+06,606379,4.64471e+06,-42.6426,-7.81362,26.8061,1,0,0,0,26358.9,556.456,3.07818
93.29,4.30211e+06,596574,4.66199e+06,-385.191,-273.797,376.751,-0.026663,0.0933084,0.160426,-0.982266,4.31952e+06,606378,4.64471e+06,-42.6823,-7.64657,26.8073,1,0,0,0,26414.2,557.323,3.08826
93.39,4.30207e+06,596546,4.66203e+06,-390.422,-274.759,372.206,-0.0222272,0.0943097,0.160001,-0.98235,4.31951e+06,606377,4.64472e+06,-42.7204,-7.47925,26.8084,1,0,0,0,26469.5,558.242,3.09713
93.49,4.30203e+06,596519,4.66207e+06,-390.211,-274.968,373.555,-0.0171019,0.0951851,0.159607,-0.982432,4.31951e+06,606376,4.64472e+06,-42.757,-7.31169,26.8093,1,0,0,0,26525,559.104,3.10739
93.59,4.30199e+06,596491,4.6621e+06,-390.013,-275.18,374.89,-0.0118597,0.0960529,0.159218,-0.982488,4.3195e+06,606376,4.64472e+06,-42.7919,-7.14386,26.8101,1,0,0,0,26580.6,559.969,3.11787
93.69,4.30195e+06,596464,4.66214e+06,-390.47,-275.482,375.515,-0.0067683,0.0969023,0.158815,-0.982518,4.3195e+06,606375,4.64472e+06,-42.8253,-6.97579,26.8108,1,0,0,0,26636.2,560.845,3.12806
93.79,4.30191e+06,596436,4.66218e+06,-390.859,-275.776,376.213,-0.00154409,0.0977025,0.158394,-0.982529,4.3195e+06,606374,4.64473e+06,-42.8572,-6.80748,26.8114,1,0,0,0,26692,561.721,3.1385
93.89,4.30188e+06,596409,4.66222e+06,-391.053,-276.044,377.121,0.00410459,0.0984119,0.158007,-0.982513,4.31949e+06,606374,4.64473e+06,-42.8874,-6.63892,26.8119,1,0,0,0,26747.8,562.597,3.13338
93.99,4.30184e+06,596381,4.66226e+06,-392.029,-276.418,377.185,0.00882352,0.0992489,0.15753,-0.982474,4.31949e+06,606373,4.64473e+06,-42.9161,-6.47012,26.8122,1,0,0,0,26803.7,563.482,3.12395
94.09,4.3018e+06,596354,4.66229e+06,-392.881,-276.775,377.381,0.0136839,0.0994979,0.156836,-0.982505,4.31948e+06,606372,4.64473e+06,-42.9432,-6.3011,26.8124,1,0,0,0,26859.7,564.368,3.11422
94.19,4.30176e+06,596326,4.66233e+06,-394.491,-277.238,376.755,0.0186052,0.100298,0.15633,-0.982423,4.31948e+06,606372,4.64474e+06,-42.9687,-6.13184,26.8125,1,0,0,0,26915.8,565.266,3.10438
94.29,4.30172e+06,596298,4.66237e+06,-394.819,-277.522,377.518,0.0235621,0.101064,0.15582,-0.982319,4.31947e+06,606371,4.64474e+06,-42.9926,-5.96237,26.8125,1,0,0,0,26972,566.146,3.09446
94.39,4.30168e+06,596270,4.66241e+06,-392.009,-277.373,381.683,0.028881,0.101771,0.155307,-0.982185,4.31947e+06,606371,4.64474e+06,-43.015,-5.79267,26.8123,1,0,0,0,27028.3,566.997,3.08382
94.49,4.30164e+06,596243,4.66245e+06,-393.875,-277.87,380.779,0.0336227,0.102542,0.154779,-0.982038,4.31947e+06,606370,4.64475e+06,-43.0358,-5.62276,26.8121,1,0,0,0,27084.7,567.89,3.07433
94.59,4.3016e+06,596215,4.66248e+06,-395.529,-278.338,380.105,0.0382901,0.103288,0.154193,-0.981881,4.31946e+06,606369,4.64475e+06,-43.0549,-5.45263,26.8117,1,0,0,0,27141.1,568.789,3.06499
94.69,4.30156e+06,596187,4.66252e+06,-396.166,-278.665,380.533,0.0433244,0.103992,0.153618,-0.981687,4.31946e+06,606369,4.64475e+06,-43.0725,-5.2823,26.8111,1,0,0,0,27197.7,569.677,3.05492
94.79,4.30152e+06,596159,4.66256e+06,-396.314,-278.927,381.488,0.0487419,0.104617,0.153106,-0.981447,4.31945e+06,606368,4.64475e+06,-43.0886,-5.11177,26.8105,1,0,0,0,27254.3,570.56,3.04407
94.89,4.30148e+06,596131,4.6626e+06,-396.777,-279.232,382.103,0.0540782,0.105231,0.15256,-0.981187,4.31945e+06,606368,4.64476e+06,-43.103,-4.94104,26.8097,1,0,0,0,27311,571.448,3.03338
94.99,4.30144e+06,596103,4.66264e+06,-397.659,-279.593,382.264,0.0589515,0.105888,0.151937,-0.980932,4.31944e+06,606367,4.64476e+06,-43.1159,-4.77011,26.8089,1,0,0,0,27367.8,572.343,3.02362
95.09,4.3014e+06,596076,4.66268e+06,-398.507,-279.951,382.46,0.0637445,0.106195,0.152286,-0.980545,4.31944e+06,606367,4.64476e+06,-43.1271,-4.59899,26.8079,1,0,0,0,27424.7,573.239,3.01402
95.19,4.30136e+06,596047,4.66271e+06,-400.03,-280.403,381.925,0.0686751,0.106841,0.151662,-0.980238,4.31944e+06,606366,4.64476e+06,-43.1368,-4.42769,26.8067,1,0,0,0,27481.7,574.146,3.00413
95.29,4.30132e+06,596019,4.66275e+06,-402.56,-280.994,380.298,0.073513,0.107464,0.150982,-0.979924,4.31943e+06,606366,4.64477e+06,-43.1449,-4.25621,26.8055,1,0,0,0,27538.7,575.082,2.99443
95.39,4.30128e+06,595991,4.66279e+06,-402.413,-281.214,381.571,0.07854,0.108059,0.150322,-0.97957,4.31943e+06,606366,4.64477e+06,-43.1514,-4.08455,26.8041,1,0,0,0,27595.9,575.96,2.98435
95.49,4.30124e+06,595963,4.66283e+06,-400.942,-281.251,384.279,0.0838761,0.108551,0.149711,-0.979167,4.31942e+06,606365,4.64477e+06,-43.1564,-3.91272,26.8026,1,0,0,0,27653.2,576.816,2.97364
95.59,4.3012e+06,595935,4.66287e+06,-401.116,-281.516,385.204,0.0889796,0.109087,0.149031,-0.978761,4.31942e+06,606365,4.64478e+06,-43.1597,-3.74072,26.8009,1,0,0,0,27710.5,577.706,2.9634
95.69,4.30116e+06,595907,4.66291e+06,-400.888,-281.726,386.563,0.0943985,0.109561,0.148399,-0.978296,4.31941e+06,606364,4.64478e+06,-43.1615,-3.56856,26.7992,1,0,0,0,27768,578.593,2.95251
95.79,4.30113e+06,595879,4.66295e+06,-400.674,-281.938,387.905,0.100066,0.109984,0.147774,-0.97778,4.31941e+06,606364,4.64478e+06,-43.1617,-3.39624,26.7973,1,0,0,0,27825.5,579.482,2.94112
95.89,4.30108e+06,595851,4.66299e+06,-402.01,-282.361,387.57,0.104462,0.110576,0.146996,-0.97737,4.3194e+06,606364,4.64478e+06,-43.1603,-3.22376,26.7953,1,0,0,0,27883.1,580.387,2.93229
95.99,4.30104e+06,595822,4.66302e+06,-403.035,-282.741,387.572,0.109098,0.111096,0.146213,-0.976922,4.3194e+06,606363,4.64479e+06,-43.1574,-3.05114,26.7931,1,0,0,0,27940.8,581.292,2.92296
96.09,4.301e+06,595794,4.66306e+06,-403.878,-283.097,387.77,0.114022,0.111855,0.145523,-0.976376,4.3194e+06,606363,4.64479e+06,-43.1528,-2.87836,26.7909,1,0,0,0,27998.6,582.195,2.91305
96.19,4.30096e+06,595766,4.6631e+06,-404.124,-283.369,388.615,0.118985,0.112298,0.144743,-0.975849,4.31939e+06,606363,4.64479e+06,-43.1467,-2.70545,26.7885,1,0,0,0,28056.5,583.091,2.90306
96.29,4.30092e+06,595738,4.66314e+06,-404.274,-283.628,389.562,0.123941,0.112743,0.14399,-0.975292,4.31939e+06,606363,4.64479e+06,-43.139,-2.5324,26.7859,1,0,0,0,28114.5,583.987,2.89307
96.39,4.30088e+06,595709,4.66318e+06,-403.108,-283.705,391.937,0.129075,0.113122,0.14317,-0.974703,4.31938e+06,606362,4.6448e+06,-43.1298,-2.35922,26.7833,1,0,0,0,28172.5,584.874,2.88272
96.49,4.30084e+06,595681,4.66322e+06,-405.128,-284.221,390.858,0.133749,0.113563,0.142327,-0.974145,4.31938e+06,606362,4.6448e+06,-43.1189,-2.18591,26.7805,1,0,0,0,28230.7,585.787,2.87329
96.59,4.3008e+06,595652,4.66326e+06,-405.008,-284.441,392.098,0.138932,0.113906,0.141514,-0.973497,4.31937e+06,606362,4.6448e+06,-43.1065,-2.01247,26.7775,1,0,0,0,28288.9,586.684,2.86283
96.69,4.30076e+06,595624,4.6633e+06,-405.779,-284.784,392.371,0.143887,0.11431,0.140668,-0.972853,4.31937e+06,606362,4.6448e+06,-43.0925,-1.83892,26.7745,1,0,0,0,28347.3,587.589,2.85282
96.79,4.30072e+06,595595,4.66334e+06,-406.705,-285.148,392.477,0.148741,0.114697,0.139818,-0.972199,4.31937e+06,606362,4.64481e+06,-43.077,-1.66525,26.7713,1,0,0,0,28405.7,588.496,2.843
96.89,4.30068e+06,595567,4.66338e+06,-406.631,-285.376,393.66,0.154637,0.1149,0.139034,-0.971368,4.31936e+06,606361,4.64481e+06,-43.0599,-1.49147,26.7679,1,0,0,0,28464.2,589.393,2.83107
96.99,4.30064e+06,595538,4.66342e+06,-407.611,-285.746,393.707,0.159299,0.11531,0.13811,-0.970697,4.31936e+06,606361,4.64481e+06,-43.0412,-1.31759,26.7644,1,0,0,0,28522.8,590.302,2.82163
97.09,4.3006e+06,595510,4.66346e+06,-408.448,-286.096,393.907,0.164105,0.116106,0.138113,-0.969801,4.31935e+06,606361,4.64482e+06,-43.0209,-1.14361,26.7608,1,0,0,0,28581.5,591.212,2.81189
97.19,4.30056e+06,595481,4.6635e+06,-412.113,-286.838,391.04,0.168927,0.116432,0.137181,-0.969066,4.31935e+06,606361,4.64482e+06,-42.9991,-0.969525,26.757,1,0,0,0,28640.3,592.172,2.80211
97.29,4.30052e+06,595452,4.66353e+06,-413.261,-287.231,390.901,0.173779,0.116717,0.136237,-0.968307,4.31934e+06,606361,4.64482e+06,-42.9758,-0.795353,26.7531,1,0,0,0,28699.1,593.094,2.79226
97.39,4.30048e+06,595424,4.66357e+06,-412.134,-287.309,393.229,0.17888,0.116972,0.135305,-0.967477,4.31934e+06,606361,4.64482e+06,-42.9508,-0.621094,26.7491,1,0,0,0,28758.1,593.964,2.7819
97.49,4.30044e+06,595395,4.66361e+06,-411.208,-287.414,395.338,0.184051,0.117213,0.134372,-0.966608,4.31934e+06,606361,4.64483e+06,-42.9244,-0.446751,26.7448,1,0,0,0,28817.2,594.848,2.77138
97.59,4.3004e+06,595366,4.66365e+06,-411.27,-287.654,396.376,0.18914,0.117449,0.133432,-0.965726,4.31933e+06,606361,4.64483e+06,-42.8963,-0.272331,26.7405,1,0,0,0,28876.4,595.75,2.76102
97.69,4.30036e+06,595338,4.66369e+06,-411.266,-287.886,397.483,0.194414,0.117637,0.132485,-0.964786,4.31933e+06,606361,4.64483e+06,-42.8667,-0.0978372,26.736,1,0,0,0,28935.6,596.652,2.75027
97.79,4.30031e+06,595309,4.66373e+06,-412.224,-288.248,397.55,0.199176,0.117868,0.131477,-0.963924,4.31932e+06,606361,4.64483e+06,-42.8356,0.0767255,26.7313,1,0,0,0,28994.9,597.566,2.74056
97.89,4.30027e+06,595280,4.66377e+06,-412.706,-288.545,398.129,0.204396,0.118049,0.13047,-0.962946,4.31932e+06,606361,4.64484e+06,-42.8029,0.251353,26.7265,1,0,0,0,29054.4,598.474,2.7299
97.99,4.30023e+06,595251,4.66381e+06,-412.734,-288.782,399.195,0.210438,0.118124,0.129568,-0.961756,4.31931e+06,606361,4.64484e+06,-42.7687,0.42604,26.7216,1,0,0,0,29113.9,599.377,2.71755
98.09,4.30019e+06,595223,4.66386e+06,-413.563,-289.125,399.4,0.215327,0.118576,0.12833,-0.960784,4.31931e+06,606361,4.64484e+06,-42.7329,0.600781,26.7164,1,0,0,0,29173.5,600.29,2.70754
98.19,4.30015e+06,595194,4.66389e+06,-415.369,-289.601,398.544,0.220131,0.118742,0.127277,-0.959814,4.31931e+06,606361,4.64484e+06,-42.6956,0.775573,26.7111,1,0,0,0,29233.2,601.218,2.69769
98.29,4.30011e+06,595165,4.66393e+06,-416.367,-289.964,398.563,0.224939,0.118887,0.126192,-0.958824,4.3193e+06,606361,4.64485e+06,-42.6568,0.950412,26.7057,1,0,0,0,29293,602.137,2.68783
98.39,4.30007e+06,595135,4.66397e+06,-418.016,-290.416,397.877,0.229682,0.119033,0.125084,-0.957826,4.3193e+06,606361,4.64485e+06,-42.6164,1.12529,26.7001,1,0,0,0,29352.8,603.07,2.67809
98.49,4.30003e+06,595107,4.66402e+06,-414.802,-290.196,402.463,0.23517,0.119085,0.124057,-0.956621,4.31929e+06,606361,4.64485e+06,-42.5745,1.30021,26.6943,1,0,0,0,29412.9,603.925,2.66681
98.59,4.29998e+06,595078,4.66406e+06,-416.638,-290.672,401.572,0.239733,0.119219,0.122894,-0.955621,4.31929e+06,606361,4.64486e+06,-42.5311,1.47515,26.6884,1,0,0,0,29472.9,604.85,2.65741
98.69,4.29994e+06,595049,4.6641e+06,-416.409,-290.862,402.919,0.245003,0.119293,0.121842,-0.954409,4.31928e+06,606362,4.64486e+06,-42.4861,1.65013,26.6823,1,0,0,0,29533.1,605.753,2.64655
98.79,4.2999e+06,595019,4.66414e+06,-417.101,-291.178,403.268,0.249908,0.119378,0.120732,-0.953267,4.31928e+06,606362,4.64486e+06,-42.4397,1.82513,26.676,1,0,0,0,29593.3,606.666,2.63642
98.89,4.29986e+06,594990,4.66418e+06,-417.821,-291.496,403.586,0.254796,0.119469,0.11962,-0.952101,4.31928e+06,606362,4.64486e+06,-42.3917,2.00014,26.6695,1,0,0,0,29653.7,607.58,2.62632
98.99,4.29982e+06,594961,4.66422e+06,-418.062,-291.75,404.42,0.260416,0.119423,0.118575,-0.950716,4.31927e+06,606362,4.64487e+06,-42.3422,2.17517,26.6629,1,0,0,0,29714.1,608.488,2.61469
99.09,4.29978e+06,594932,4.66426e+06,-418.881,-292.077,404.63,0.265382,0.118485,0.115664,-0.949819,4.31927e+06,606362,4.64487e+06,-42.2912,2.35021,26.6561,1,0,0,0,29774.6,609.402,2.60439
99.19,4.29974e+06,594903,4.6643e+06,-420.582,-292.523,403.883,0.270143,0.118521,0.114516,-0.94861,4.31926e+06,606363,4.64487e+06,-42.2387,2.52525,26.6491,1,0,0,0,29835.2,610.33,2.59451
99.29,4.29969e+06,594874,4.66434e+06,-420.053,-292.66,405.555,0.275007,0.11854,0.113317,-0.947354,4.31926e+06,606363,4.64487e+06,-42.1847,2.70029,26.6419,1,0,0,0,29896,611.226,2.5844
99.39,4.29965e+06,594844,4.66438e+06,-421.295,-293.041,405.305,0.279739,0.118564,0.112097,-0.946109,4.31926e+06,606363,4.64488e+06,-42.1292,2.87532,26.6346,1,0,0,0,29956.8,612.148,2.57455
99.49,4.29961e+06,594815,4.66442e+06,-421.12,-293.224,406.592,0.284645,0.118544,0.110927,-0.944785,4.31925e+06,606363,4.64488e+06,-42.0721,3.05034,26.627,1,0,0,0,30017.7,613.049,2.56432
99.59,4.29957e+06,594786,4.66446e+06,-421.421,-293.472,407.362,0.289555,0.118546,0.1097,-0.943435,4.31925e+06,606364,4.64488e+06,-42.0137,3.22535,26.6193,1,0,0,0,30078.7,613.958,2.55407
99.69,4.29953e+06,594756,4.6645e+06,-420.975,-293.616,408.941,0.294811,0.11847,0.108559,-0.941948,4.31924e+06,606364,4.64488e+06,-41.9537,3.40034,26.6114,1,0,0,0,30139.8,614.859,2.54308
99.79,4.29948e+06,594727,4.66455e+06,-421.204,-293.851,409.787,0.299926,0.118385,0.107366,-0.940479,4.31924e+06,606364,4.64489e+06,-41.8922,3.5753,26.6032,1,0,0,0,30200.9,615.768,2.53236
99.89,4.29944e+06,594698,4.66459e+06,-422.165,-294.186,409.841,0.304515,0.118393,0.106085,-0.939148,4.31923e+06,606365,4.64489e+06,-41.8293,3.75024,26.5949,1,0,0,0,30262.2,616.683,2.52273
99.99,4.2994e+06,594668,4.66463e+06,-423.563,-294.576,409.423,0.308459,0.118438,0.104723,-0.938008,4.31923e+06,606365,4.64489e+06,-41.7648,3.92514,26.5864,1,0,0,0,30323.5,617.606,2.51445
100.09,4.29936e+06,594639,4.66467e+06,-424.376,-294.889,409.638,0.31309,0.119876,0.104653,-0.936297,4.31923e+06,606366,4.6449e+06,-41.699,4.1,26.5776,1,0,0,0,30385,618.524,2.5047
100.19,4.29931e+06,594609,4.66471e+06,-424.907,-295.162,410.159,0.317802,0.119837,0.103367,-0.934856,4.31922e+06,606366,4.6449e+06,-41.6316,4.27482,26.5687,1,0,0,0,30446.5,619.438,2.49477
100.29,4.29927e+06,594580,4.66475e+06,-424.563,-295.312,411.629,0.322562,0.119744,0.10208,-0.933378,4.31922e+06,606366,4.6449e+06,-41.5628,4.44959,26.5596,1,0,0,0,30508.2,620.343,2.48472
100.39,4.29923e+06,594550,4.66479e+06,-423.124,-295.309,414.287,0.32748,0.119619,0.100797,-0.93182,4.31921e+06,606367,4.6449e+06,-41.4925,4.62431,26.5502,1,0,0,0,30569.9,621.242,2.47432
100.49,4.29919e+06,594521,4.66483e+06,-425.297,-295.803,413.025,0.33196,0.119538,0.0994952,-0.930384,4.31921e+06,606367,4.64491e+06,-41.4208,4.79896,26.5406,1,0,0,0,30631.7,622.168,2.46483
100.59,4.29915e+06,594491,4.66488e+06,-426.564,-296.171,412.747,0.336517,0.119435,0.0981387,-0.928903,4.3192e+06,606368,4.64491e+06,-41.3477,4.97356,26.5308,1,0,0,0,30693.6,623.091,2.45516
100.69,4.2991e+06,594462,4.66492e+06,-426.448,-296.346,413.968,0.341539,0.119281,0.096863,-0.927222,4.3192e+06,606368,4.64491e+06,-41.273,5.14809,26.5208,1,0,0,0,30755.6,623.998,2.44448
100.79,4.29906e+06,594432,4.66496e+06,-427.056,-296.619,414.403,0.346318,0.119143,0.095564,-0.9256,4.3192e+06,606369,4.64491e+06,-41.197,5.32255,26.5106,1,0,0,0,30817.7,624.914,2.43431
100.89,4.29902e+06,594402,4.665e+06,-427.884,-296.921,414.601,0.350952,0.119021,0.0942368,-0.924006,4.31919e+06,606369,4.64492e+06,-41.1195,5.49692,26.5001,1,0,0,0,30879.9,625.832,2.42442
100.99,4.29898e+06,594373,4.66504e+06,-428.784,-297.231,414.72,0.355458,0.118882,0.0929011,-0.922435,4.31919e+06,606370,4.64492e+06,-41.0406,5.67122,26.4894,1,0,0,0,30942.2,626.752,2.41478
101.09,4.29893e+06,594343,4.66508e+06,-429.592,-297.525,414.94,0.360201,0.119572,0.0909962,-0.920694,4.31918e+06,606371,4.64492e+06,-40.9603,5.84543,26.4785,1,0,0,0,31004.5,627.671,2.40463
101.19,4.29889e+06,594313,4.66512e+06,-430.645,-297.852,414.895,0.364833,0.119401,0.0896297,-0.919025,4.31918e+06,606371,4.64492e+06,-40.8786,6.01955,26.4673,1,0,0,0,31067,628.595,2.39469
101.29,4.29885e+06,594283,4.66517e+06,-429.375,-297.856,417.37,0.369536,0.119214,0.0882512,-0.917302,4.31918e+06,606372,4.64493e+06,-40.7954,6.19358,26.4559,1,0,0,0,31129.6,629.487,2.38457
101.39,4.2988e+06,594254,4.66521e+06,-427.995,-297.842,419.965,0.37432,0.11899,0.0868818,-0.91552,4.31917e+06,606372,4.64493e+06,-40.7109,6.3675,26.4443,1,0,0,0,31192.3,630.39,2.37427
101.49,4.29876e+06,594224,4.66525e+06,-431.372,-298.484,417.398,0.37859,0.118814,0.0854292,-0.913923,4.31917e+06,606373,4.64493e+06,-40.6249,6.54132,26.4324,1,0,0,0,31255,631.33,2.36505
101.59,4.29872e+06,594194,4.66529e+06,-432.585,-298.824,417.18,0.383083,0.118593,0.0840249,-0.912208,4.31916e+06,606374,4.64494e+06,-40.5375,6.71502,26.4202,1,0,0,0,31317.8,632.256,2.35533
101.69,4.29868e+06,594164,4.66534e+06,-431.351,-298.826,419.615,0.38834,0.118304,0.0827084,-0.91014,4.31916e+06,606374,4.64494e+06,-40.4488,6.88861,26.4078,1,0,0,0,31380.8,633.149,2.34393
101.79,4.29863e+06,594134,4.66538e+06,-431.69,-299.043,420.343,0.39316,0.118057,0.0813223,-0.908226,4.31916e+06,606375,4.64494e+06,-40.3587,7.06208,26.3952,1,0,0,0,31443.8,634.063,2.33346
101.89,4.29859e+06,594104,4.66542e+06,-432.279,-299.293,420.801,0.397872,0.117819,0.0799552,-0.906324,4.31915e+06,606376,4.64494e+06,-40.2672,7.23543,26.3822,1,0,0,0,31506.9,634.979,2.3232
101.99,4.29855e+06,594074,4.66546e+06,-432.887,-299.543,421.237,0.402624,0.117551,0.0785597,-0.904381,4.31915e+06,606376,4.64495e+06,-40.1743,7.40864,26.3691,1,0,0,0,31570.1,635.896,2.31283
102.09,4.2985e+06,594045,4.6655e+06,-433.689,-299.818,421.463,0.407092,0.117126,0.0776635,-0.902511,4.31914e+06,606377,4.64495e+06,-40.0801,7.58172,26.3556,1,0,0,0,31633.4,636.814,2.30306
102.19,4.29846e+06,594015,4.66555e+06,-434.984,-300.159,421.154,0.411595,0.116866,0.0762352,-0.900622,4.31914e+06,606378,4.64495e+06,-39.9844,7.75466,26.3419,1,0,0,0,31696.8,637.74,2.29319
102.29,4.29842e+06,593985,4.66559e+06,-434.137,-300.202,423.169,0.416149,0.116562,0.0748377,-0.898684,4.31914e+06,606379,4.64495e+06,-39.8875,7.92746,26.3279,1,0,0,0,31760.3,638.639,2.28318
102.39,4.29837e+06,593955,4.66563e+06,-436.314,-300.661,421.902,0.420542,0.116305,0.0733788,-0.896791,4.31913e+06,606380,4.64496e+06,-39.7892,8.10011,26.3137,1,0,0,0,31823.8,639.575,2.27351
102.49,4.29833e+06,593924,4.66567e+06,-437.174,-300.936,422.064,0.425024,0.116066,0.0719304,-0.894824,4.31913e+06,606380,4.64496e+06,-39.6895,8.2726,26.2991,1,0,0,0,31887.5,640.495,2.26362
102.59,4.29829e+06,593894,4.66572e+06,-437.418,-301.123,422.896,0.429615,0.115734,0.0705012,-0.892786,4.31912e+06,606381,4.64496e+06,-39.5886,8.44494,26.2843,1,0,0,0,31951.3,641.406,2.25346
102.69,4.29824e+06,593864,4.66576e+06,-437.129,-301.236,424.306,0.434404,0.115424,0.0691143,-0.890614,4.31912e+06,606382,4.64496e+06,-39.4862,8.61711,26.2692,1,0,0,0,32015.1,642.31,2.24284
102.79,4.2982e+06,593834,4.6658e+06,-437.65,-301.458,424.836,0.438987,0.115111,0.0676845,-0.888515,4.31912e+06,606383,4.64497e+06,-39.3826,8.78911,26.2537,1,0,0,0,32079.1,643.225,2.23265
102.89,4.29816e+06,593804,4.66584e+06,-437.982,-301.652,425.572,0.443759,0.1148,0.066295,-0.886287,4.31911e+06,606384,4.64497e+06,-39.2776,8.96094,26.238,1,0,0,0,32143.1,644.138,2.22202
102.99,4.29811e+06,593774,4.66589e+06,-438.567,-301.879,426.033,0.448398,0.114473,0.0648869,-0.884096,4.31911e+06,606385,4.64497e+06,-39.1714,9.13259,26.222,1,0,0,0,32207.3,645.053,2.21165
